Linear Position, Run #1
Time ( s )	Linear Position ( m )
44,9600	-1,500E-4
45,0000	-7,500E-5
45,0400	3,750E-5
45,0800	7,500E-5
45,1200	7,500E-5
45,1600	3,750E-5
45,2000	-7,500E-5
45,2400	-1,500E-4
45,2800	-2,250E-4
45,3200	-2,625E-4
45,3600	-2,250E-4
45,4000	-1,500E-4
45,4400	-3,750E-5
45,4800	7,500E-5
45,5200	1,125E-4
45,5600	1,125E-4
45,6000	0,000
45,6400	-7,500E-5
45,6800	-1,875E-4
45,7200	-2,250E-4
45,7600	-2,625E-4
45,8000	-1,875E-4
45,8400	-1,125E-4
45,8800	0,000
45,9200	7,500E-5
45,9600	1,125E-4
46,0000	7,500E-5
46,0400	0,000
46,0800	-1,125E-4
46,1200	-2,250E-4
46,1600	-2,625E-4
46,2000	-2,625E-4
46,2400	-1,875E-4
46,2800	-7,500E-5
46,3200	3,750E-5
46,3600	7,500E-5
46,4000	1,125E-4
46,4400	3,750E-5
46,4800	-3,750E-5
46,5200	-1,875E-4
46,5600	-2,250E-4
46,6000	-2,625E-4
46,6400	-2,250E-4
46,6800	-1,500E-4
46,7200	-3,750E-5
46,7600	3,750E-5
46,8000	1,125E-4
46,8400	1,125E-4
46,8800	3,750E-5
46,9200	-7,500E-5
46,9600	-1,875E-4
47,0000	-2,625E-4
47,0400	-2,625E-4
47,0800	-2,250E-4
47,1200	-1,500E-4
47,1600	-3,750E-5
47,2000	3,750E-5
47,2400	1,125E-4
47,2800	7,500E-5
47,3200	3,750E-5
47,3600	-1,125E-4
47,4000	-1,875E-4
47,4400	-2,625E-4
47,4800	-2,250E-4
47,5200	-2,250E-4
47,5600	-7,500E-5
47,6000	0,000
47,6400	1,125E-4
47,6800	1,125E-4
47,7200	1,125E-4
47,7600	0,000
47,8000	-1,125E-4
47,8400	-2,250E-4
47,8800	-2,625E-4
47,9200	-2,625E-4
47,9600	-1,875E-4
48,0000	-7,500E-5
48,0400	3,750E-5
48,0800	1,125E-4
48,1200	1,125E-4
48,1600	7,500E-5
48,2000	-3,750E-5
48,2400	-1,500E-4
48,2800	-2,625E-4
48,3200	-2,625E-4
48,3600	-2,625E-4
48,4000	-1,500E-4
48,4400	-7,500E-5
48,4800	7,500E-5
48,5200	1,125E-4
48,5600	1,125E-4
48,6000	3,750E-5
48,6400	-7,500E-5
48,6800	-1,875E-4
48,7200	-2,250E-4
48,7600	-2,625E-4
48,8000	-1,875E-4
48,8400	-1,500E-4
48,8800	0,000
48,9200	7,500E-5
48,9600	1,125E-4
49,0000	7,500E-5
49,0400	0,000
49,0800	-1,125E-4
49,1200	-1,875E-4
49,1600	-2,625E-4
49,2000	-2,625E-4
49,2400	-1,875E-4
49,2800	-1,125E-4
49,3200	0,000
49,3600	7,500E-5
49,4000	1,125E-4
49,4400	7,500E-5
49,4800	0,000
49,5200	-1,500E-4
49,5600	-2,250E-4
49,6000	-2,625E-4
49,6400	-2,250E-4
49,6800	-1,875E-4
49,7200	-7,500E-5
49,7600	0,000
49,8000	7,500E-5
49,8400	1,125E-4
49,8800	7,500E-5
49,9200	-3,750E-5
49,9600	-1,500E-4
50,0000	-2,250E-4
50,0400	-2,250E-4
50,0800	-2,250E-4
50,1200	-1,500E-4
50,1600	-3,750E-5
50,2000	3,750E-5
50,2400	7,500E-5
50,2800	1,125E-4
50,3200	3,750E-5
50,3600	-7,500E-5
50,4000	-1,875E-4
50,4400	-2,250E-4
50,4800	-2,625E-4
50,5200	-2,250E-4
50,5600	-1,125E-4
50,6000	-3,750E-5
50,6400	7,500E-5
50,6800	1,125E-4
50,7200	1,125E-4
50,7600	0,000
50,8000	-1,125E-4
50,8400	-1,875E-4
50,8800	-2,250E-4
50,9200	-2,625E-4
50,9600	-1,875E-4
51,0000	-1,125E-4
51,0400	0,000
51,0800	7,500E-5
51,1200	1,125E-4
51,1600	7,500E-5
51,2000	-3,750E-5
51,2400	-1,500E-4
51,2800	-2,250E-4
51,3200	-2,625E-4
51,3600	-2,250E-4
51,4000	-1,500E-4
51,4400	-7,500E-5
51,4800	3,750E-5
51,5200	7,500E-5
51,5600	1,125E-4
51,6000	3,750E-5
51,6400	-7,500E-5
51,6800	-1,875E-4
51,7200	-2,250E-4
51,7600	-2,625E-4
51,8000	-2,250E-4
51,8400	-1,500E-4
51,8800	-3,750E-5
51,9200	3,750E-5
51,9600	1,125E-4
52,0000	7,500E-5
52,0400	0,000
52,0800	-7,500E-5
52,1200	-1,875E-4
52,1600	-2,625E-4
52,2000	-2,625E-4
52,2400	-1,875E-4
52,2800	-1,125E-4
52,3200	0,000
52,3600	7,500E-5
52,4000	1,125E-4
52,4400	7,500E-5
52,4800	0,000
52,5200	-1,125E-4
52,5600	-2,250E-4
52,6000	-2,625E-4
52,6400	-2,625E-4
52,6800	-1,875E-4
52,7200	-7,500E-5
52,7600	0,000
52,8000	7,500E-5
52,8400	1,125E-4
52,8800	7,500E-5
52,9200	-3,750E-5
52,9600	-1,500E-4
53,0000	-2,250E-4
53,0400	-2,625E-4
53,0800	-2,250E-4
53,1200	-1,500E-4
53,1600	-7,500E-5
53,2000	3,750E-5
53,2400	7,500E-5
53,2800	1,125E-4
53,3200	3,750E-5
53,3600	-3,750E-5
53,4000	-1,500E-4
53,4400	-2,250E-4
53,4800	-2,250E-4
53,5200	-2,250E-4
53,5600	-1,500E-4
53,6000	-3,750E-5
53,6400	3,750E-5
53,6800	7,500E-5
53,7200	7,500E-5
53,7600	0,000
53,8000	-7,500E-5
53,8400	-1,875E-4
53,8800	-2,250E-4
53,9200	-2,250E-4
53,9600	-1,875E-4
54,0000	-1,125E-4
54,0400	0,000
54,0800	7,500E-5
54,1200	1,125E-4
54,1600	7,500E-5
54,2000	0,000
54,2400	-1,125E-4
54,2800	-1,875E-4
54,3200	-2,250E-4
54,3600	-2,250E-4
54,4000	-1,875E-4
54,4400	-1,125E-4
54,4800	0,000
54,5200	7,500E-5
54,5600	1,125E-4
54,6000	7,500E-5
54,6400	-3,750E-5
54,6800	-1,500E-4
54,7200	-2,250E-4
54,7600	-2,625E-4
54,8000	-2,250E-4
54,8400	-1,500E-4
54,8800	-7,500E-5
54,9200	3,750E-5
54,9600	7,500E-5
55,0000	1,125E-4
55,0400	3,750E-5
55,0800	-7,500E-5
55,1200	-1,500E-4
55,1600	-2,250E-4
55,2000	-2,250E-4
55,2400	-1,875E-4
55,2800	-1,500E-4
55,3200	-3,750E-5
55,3600	3,750E-5
55,4000	1,125E-4
55,4400	7,500E-5
55,4800	0,000
55,5200	-7,500E-5
55,5600	-1,875E-4
55,6000	-2,250E-4
55,6400	-2,250E-4
55,6800	-1,875E-4
55,7200	-1,125E-4
55,7600	0,000
55,8000	7,500E-5
55,8400	1,125E-4
55,8800	7,500E-5
55,9200	0,000
55,9600	-1,125E-4
56,0000	-1,875E-4
56,0400	-2,250E-4
56,0800	-2,250E-4
56,1200	-1,875E-4
56,1600	-7,500E-5
56,2000	0,000
56,2400	7,500E-5
56,2800	7,500E-5
56,3200	3,750E-5
56,3600	-3,750E-5
56,4000	-1,500E-4
56,4400	-2,250E-4
56,4800	-2,250E-4
56,5200	-2,250E-4
56,5600	-1,500E-4
56,6000	-3,750E-5
56,6400	3,750E-5
56,6800	7,500E-5
56,7200	1,125E-4
56,7600	3,750E-5
56,8000	-7,500E-5
56,8400	-1,875E-4
56,8800	-2,250E-4
56,9200	-2,625E-4
56,9600	-2,250E-4
57,0000	-1,500E-4
57,0400	-3,750E-5
57,0800	7,500E-5
57,1200	1,125E-4
57,1600	7,500E-5
57,2000	0,000
57,2400	-1,125E-4
57,2800	-1,875E-4
57,3200	-2,625E-4
57,3600	-2,625E-4
57,4000	-1,875E-4
57,4400	-1,125E-4
57,4800	0,000
57,5200	7,500E-5
57,5600	1,125E-4
57,6000	7,500E-5
57,6400	-3,750E-5
57,6800	-1,500E-4
57,7200	-2,250E-4
57,7600	-2,625E-4
57,8000	-2,250E-4
57,8400	-1,875E-4
57,8800	-7,500E-5
57,9200	3,750E-5
57,9600	1,125E-4
58,0000	1,125E-4
58,0400	3,750E-5
58,0800	-7,500E-5
58,1200	-1,875E-4
58,1600	-2,625E-4
58,2000	-2,625E-4
58,2400	-2,250E-4
58,2800	-1,500E-4
58,3200	-3,750E-5
58,3600	7,500E-5
58,4000	1,125E-4
58,4400	1,125E-4
58,4800	3,750E-5
58,5200	-7,500E-5
58,5600	-1,875E-4
58,6000	-2,625E-4
58,6400	-2,625E-4
58,6800	-2,250E-4
58,7200	-1,125E-4
58,7600	0,000
58,8000	7,500E-5
58,8400	1,125E-4
58,8800	7,500E-5
58,9200	0,000
58,9600	-1,125E-4
59,0000	-1,875E-4
59,0400	-2,625E-4
59,0800	-2,625E-4
59,1200	-1,875E-4
59,1600	-1,125E-4
59,2000	0,000
59,2400	7,500E-5
59,2800	1,125E-4
59,3200	7,500E-5
59,3600	-3,750E-5
59,4000	-1,500E-4
59,4400	-2,250E-4
59,4800	-2,625E-4
59,5200	-2,250E-4
59,5600	-1,875E-4
59,6000	-7,500E-5
59,6400	3,750E-5
59,6800	7,500E-5
59,7200	1,125E-4
59,7600	3,750E-5
59,8000	-7,500E-5
59,8400	-1,875E-4
59,8800	-2,250E-4
59,9200	-2,625E-4
59,9600	-2,250E-4
60,0000	-1,500E-4
60,0400	-3,750E-5
60,0800	3,750E-5
60,1200	7,500E-5
60,1600	7,500E-5
60,2000	0,000
60,2400	-7,500E-5
60,2800	-1,875E-4
60,3200	-2,250E-4
60,3600	-2,250E-4
60,4000	-1,875E-4
60,4400	-1,125E-4
60,4800	0,000
60,5200	7,500E-5
60,5600	7,500E-5
60,6000	7,500E-5
60,6400	0,000
60,6800	-1,125E-4
60,7200	-1,875E-4
60,7600	-2,250E-4
60,8000	-2,250E-4
60,8400	-1,875E-4
60,8800	-7,500E-5
60,9200	0,000
60,9600	7,500E-5
61,0000	7,500E-5
61,0400	3,750E-5
61,0800	-3,750E-5
61,1200	-1,500E-4
61,1600	-2,250E-4
61,2000	-2,250E-4
61,2400	-2,250E-4
61,2800	-1,500E-4
61,3200	-7,500E-5
61,3600	3,750E-5
61,4000	7,500E-5
61,4400	7,500E-5
61,4800	3,750E-5
61,5200	-7,500E-5
61,5600	-1,500E-4
61,6000	-2,250E-4
61,6400	-2,250E-4
61,6800	-1,875E-4
61,7200	-1,125E-4
61,7600	-3,750E-5
61,8000	3,750E-5
61,8400	7,500E-5
61,8800	7,500E-5
61,9200	0,000
61,9600	-1,125E-4
62,0000	-1,875E-4
62,0400	-2,250E-4
62,0800	-2,250E-4
62,1200	-1,875E-4
62,1600	-1,125E-4
62,2000	0,000
62,2400	7,500E-5
62,2800	7,500E-5
62,3200	7,500E-5
62,3600	-3,750E-5
62,4000	-1,125E-4
62,4400	-1,875E-4
62,4800	-2,250E-4
62,5200	-2,250E-4
62,5600	-1,500E-4
62,6000	-7,500E-5
62,6400	0,000
62,6800	7,500E-5
62,7200	7,500E-5
62,7600	3,750E-5
62,8000	-3,750E-5
62,8400	-1,500E-4
62,8800	-1,875E-4
62,9200	-2,250E-4
62,9600	-1,875E-4
63,0000	-1,500E-4
63,0400	-3,750E-5
63,0800	3,750E-5
63,1200	7,500E-5
63,1600	7,500E-5
63,2000	0,000
63,2400	-7,500E-5
63,2800	-1,500E-4
63,3200	-2,250E-4
63,3600	-2,250E-4
63,4000	-1,875E-4
63,4400	-1,125E-4
63,4800	-3,750E-5
63,5200	3,750E-5
63,5600	7,500E-5
63,6000	7,500E-5
63,6400	0,000
63,6800	-1,125E-4
63,7200	-1,875E-4
63,7600	-2,250E-4
63,8000	-2,250E-4
63,8400	-1,875E-4
63,8800	-7,500E-5
63,9200	0,000
63,9600	7,500E-5
64,0000	7,500E-5
64,0400	7,500E-5
64,0800	-3,750E-5
64,1200	-1,125E-4
64,1600	-1,875E-4
64,2000	-2,250E-4
64,2400	-2,250E-4
64,2800	-1,500E-4
64,3200	-7,500E-5
64,3600	3,750E-5
64,4000	7,500E-5
64,4400	7,500E-5
64,4800	3,750E-5
64,5200	-7,500E-5
64,5600	-1,500E-4
64,6000	-2,250E-4
64,6400	-2,250E-4
64,6800	-2,250E-4
64,7200	-1,500E-4
64,7600	-3,750E-5
64,8000	3,750E-5
64,8400	7,500E-5
64,8800	7,500E-5
64,9200	0,000
64,9600	-7,500E-5
65,0000	-1,875E-4
65,0400	-2,250E-4
65,0800	-2,250E-4
65,1200	-1,875E-4
65,1600	-1,125E-4
65,2000	-3,750E-5
65,2400	7,500E-5
65,2800	7,500E-5
65,3200	7,500E-5
65,3600	-3,750E-5
65,4000	-1,125E-4
65,4400	-1,875E-4
65,4800	-2,250E-4
65,5200	-2,250E-4
65,5600	-1,875E-4
65,6000	-7,500E-5
65,6400	0,000
65,6800	7,500E-5
65,7200	7,500E-5
65,7600	3,750E-5
65,8000	-3,750E-5
65,8400	-1,500E-4
65,8800	-2,250E-4
65,9200	-2,625E-4
65,9600	-2,250E-4
66,0000	-1,500E-4
66,0400	-7,500E-5
66,0800	3,750E-5
66,1200	7,500E-5
66,1600	7,500E-5
66,2000	3,750E-5
66,2400	-7,500E-5
66,2800	-1,875E-4
66,3200	-2,250E-4
66,3600	-2,250E-4
66,4000	-2,250E-4
66,4400	-1,500E-4
66,4800	-3,750E-5
66,5200	3,750E-5
66,5600	7,500E-5
66,6000	7,500E-5
66,6400	0,000
66,6800	-1,125E-4
66,7200	-1,875E-4
66,7600	-2,250E-4
66,8000	-2,250E-4
66,8400	-1,875E-4
66,8800	-1,125E-4
66,9200	0,000
66,9600	7,500E-5
67,0000	7,500E-5
67,0400	7,500E-5
67,0800	-3,750E-5
67,1200	-1,125E-4
67,1600	-2,250E-4
67,2000	-2,625E-4
67,2400	-2,250E-4
67,2800	-1,875E-4
67,3200	-7,500E-5
67,3600	0,000
67,4000	7,500E-5
67,4400	7,500E-5
67,4800	3,750E-5
67,5200	-3,750E-5
67,5600	-1,500E-4
67,6000	-2,250E-4
67,6400	-2,250E-4
67,6800	-2,250E-4
67,7200	-1,500E-4
67,7600	-7,500E-5
67,8000	3,750E-5
67,8400	7,500E-5
67,8800	7,500E-5
67,9200	3,750E-5
67,9600	-7,500E-5
68,0000	-1,500E-4
68,0400	-2,250E-4
68,0800	-2,250E-4
68,1200	-1,875E-4
68,1600	-1,500E-4
68,2000	-3,750E-5
68,2400	3,750E-5
68,2800	7,500E-5
68,3200	7,500E-5
68,3600	0,000
68,4000	-7,500E-5
68,4400	-1,875E-4
68,4800	-2,250E-4
68,5200	-2,250E-4
68,5600	-1,875E-4
68,6000	-1,125E-4
68,6400	-3,750E-5
68,6800	7,500E-5
68,7200	7,500E-5
68,7600	7,500E-5
68,8000	-3,750E-5
68,8400	-1,125E-4
68,8800	-1,875E-4
68,9200	-2,250E-4
68,9600	-2,250E-4
69,0000	-1,500E-4
69,0400	-7,500E-5
69,0800	0,000
69,1200	7,500E-5
69,1600	1,125E-4
69,2000	7,500E-5
69,2400	-3,750E-5
69,2800	-1,500E-4
69,3200	-1,875E-4
69,3600	-2,250E-4
69,4000	-2,250E-4
69,4400	-1,500E-4
69,4800	-3,750E-5
69,5200	3,750E-5
69,5600	7,500E-5
69,6000	7,500E-5
69,6400	3,750E-5
69,6800	-7,500E-5
69,7200	-1,500E-4
69,7600	-2,250E-4
69,8000	-2,250E-4
69,8400	-2,250E-4
69,8800	-1,125E-4
69,9200	-3,750E-5
69,9600	3,750E-5
70,0000	7,500E-5
70,0400	7,500E-5
70,0800	0,000
70,1200	-7,500E-5
70,1600	-1,875E-4
70,2000	-2,250E-4
70,2400	-2,250E-4
70,2800	-1,875E-4
70,3200	-1,125E-4
70,3600	0,000
70,4000	7,500E-5
70,4400	7,500E-5
70,4800	7,500E-5
70,5200	-3,750E-5
70,5600	-1,125E-4
70,6000	-1,875E-4
70,6400	-2,250E-4
70,6800	-2,250E-4
70,7200	-1,500E-4
70,7600	-7,500E-5
70,8000	0,000
70,8400	7,500E-5
70,8800	7,500E-5
70,9200	3,750E-5
70,9600	-3,750E-5
71,0000	-1,500E-4
71,0400	-2,250E-4
71,0800	-2,250E-4
71,1200	-1,875E-4
71,1600	-1,500E-4
71,2000	-3,750E-5
71,2400	3,750E-5
71,2800	7,500E-5
71,3200	7,500E-5
71,3600	0,000
71,4000	-7,500E-5
71,4400	-1,500E-4
71,4800	-2,250E-4
71,5200	-2,250E-4
71,5600	-1,875E-4
71,6000	-1,125E-4
71,6400	-3,750E-5
71,6800	3,750E-5
71,7200	7,500E-5
71,7600	7,500E-5
71,8000	0,000
71,8400	-1,125E-4
71,8800	-1,875E-4
71,9200	-2,250E-4
71,9600	-2,250E-4
72,0000	-1,875E-4
72,0400	-7,500E-5
72,0800	0,000
72,1200	7,500E-5
72,1600	7,500E-5
72,2000	3,750E-5
72,2400	-3,750E-5
72,2800	-1,125E-4
72,3200	-1,875E-4
72,3600	-2,250E-4
72,4000	-2,250E-4
72,4400	-1,500E-4
72,4800	-7,500E-5
72,5200	0,000
72,5600	7,500E-5
72,6000	7,500E-5
72,6400	3,750E-5
72,6800	-7,500E-5
72,7200	-1,500E-4
72,7600	-2,250E-4
72,8000	-2,250E-4
72,8400	-1,875E-4
72,8800	-1,500E-4
72,9200	-3,750E-5
72,9600	3,750E-5
73,0000	7,500E-5
73,0400	7,500E-5
73,0800	0,000
73,1200	-1,125E-4
73,1600	-1,875E-4
73,2000	-2,250E-4
73,2400	-2,250E-4
73,2800	-1,875E-4
73,3200	-1,125E-4
73,3600	0,000
73,4000	3,750E-5
73,4400	7,500E-5
73,4800	3,750E-5
73,5200	-3,750E-5
73,5600	-1,125E-4
73,6000	-1,875E-4
73,6400	-2,250E-4
73,6800	-2,250E-4
73,7200	-1,875E-4
73,7600	-7,500E-5
73,8000	0,000
73,8400	7,500E-5
73,8800	7,500E-5
73,9200	3,750E-5
73,9600	-3,750E-5
74,0000	-1,500E-4
74,0400	-2,250E-4
74,0800	-2,250E-4
74,1200	-2,250E-4
74,1600	-1,500E-4
74,2000	-7,500E-5
74,2400	3,750E-5
74,2800	7,500E-5
74,3200	7,500E-5
74,3600	3,750E-5
74,4000	-7,500E-5
74,4400	-1,875E-4
74,4800	-2,250E-4
74,5200	-2,250E-4
74,5600	-1,875E-4
74,6000	-1,500E-4
74,6400	-3,750E-5
74,6800	3,750E-5
74,7200	7,500E-5
74,7600	7,500E-5
74,8000	0,000
74,8400	-1,125E-4
74,8800	-1,875E-4
74,9200	-2,250E-4
74,9600	-2,250E-4
75,0000	-1,875E-4
75,0400	-1,125E-4
75,0800	0,000
75,1200	7,500E-5
75,1600	7,500E-5
75,2000	7,500E-5
75,2400	-3,750E-5
75,2800	-1,125E-4
75,3200	-1,875E-4
75,3600	-2,250E-4
75,4000	-2,250E-4
75,4400	-1,500E-4
75,4800	-7,500E-5
75,5200	0,000
75,5600	7,500E-5
75,6000	7,500E-5
